Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,08/06/2015,IT and communication services,JFC,SOPRA STERIA LIMITED,HP2 7AH,19898,Computer equipment costing below the capitalisation threshold,"£26,037.00"
Ministry of Defence,Ministry of Defence,08/06/2015,Design services and minor equipment purchases,Defence Equipment + Support,SHORT BROTHERS P.L.C.,BT3 9DZ,10216,Equipment support non-project costs,"£26,023.86"
Ministry of Defence,Ministry of Defence,02/06/2015,Fuel for military use,Land Forces,BOC LIMITED,M28 2UT,17190,Cost of industrial gas fuel consumed,"£26,018.67"
Ministry of Defence,Ministry of Defence,02/06/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,THREE RIVERS DISTRICT COUNCIL,WD3 1RL,17798,Rent buildings - non civil estate property and married quarter property,"£26,002.79"
Ministry of Defence,Ministry of Defence,24/06/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,THREE RIVERS DISTRICT COUNCIL,WD3 1RL,27389,Rent buildings - non civil estate property and married quarter property,"£26,002.79"
Ministry of Defence,Ministry of Defence,26/06/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,LOGAVATRI S.A.,E-28036,6000002507,Rent buildings - non civil estate property and married quarter property,"£25,957.45"
Ministry of Defence,Ministry of Defence,30/06/2015,Externally delivered education and training,Air Command,QA LIMITED,LS12 6BD,29357,External military training ,"£25,949.00"
Ministry of Defence,Council of Reserve Forces and Cadets Association,23/06/2015,Injections / Projects RDEL and MNW,Estates Management,DJ Rees Decorating,CF47 8RB,1465,Injections / Projects RDEL and MNW,"£25,914.24"
Ministry of Defence,Ministry of Defence,30/06/2015,Fuel for military use,Air Command,WORLD FUEL SERVICES EUROPE  LTD.,SW1E 6AJ,2000000455,Aviation fuel casual uplift consumed,"£25,911.14"
Ministry of Defence,Ministry of Defence,30/06/2015,IT and communication services,JFC,CAPITA BUSINESS SERVICES LTD,DL1 9HN,29186,Information technology services,"£25,890.23"
Ministry of Defence,Ministry of Defence,18/06/2015,Design services and minor equipment purchases,Defence Equipment + Support,"AAR INTERNATIONAL, INC.",TW6 2RE,24375,Equipment support non-project costs,"£25,865.56"
Ministry of Defence,Ministry of Defence,30/06/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,29401,Estate + facilities management services - accommodation inventory + service,"£25,834.28"
Ministry of Defence,Ministry of Defence,29/06/2015,Design services and minor equipment purchases,Defence Equipment + Support,QINETIQ LIMITED,GU14 0LX,28989,Equipment support project costs,"£25,812.00"
Ministry of Defence,Ministry of Defence,19/06/2015,Payment of utilities,Land Forces,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,25075,Utilities consumed - gas,"£25,793.32"
Ministry of Defence,Council of Reserve Forces and Cadets Association,05/06/2015,Rates/NDR,Infrastructure,Land & Property services,BT2 7SL,745,Rates/NDR,"£25,785.63"
Ministry of Defence,Ministry of Defence,25/06/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,FIRMUS ENERGY (SUPPLY) LIMITED,BT41 4LZ,10350,Utilities consumed - gas,"£25,734.50"
Ministry of Defence,Ministry of Defence,22/06/2015,"Transportation of personnel, freight and travel expenses",JFC,SERCO LIMITED,RG27 9UY,25856,Civilian short term detached duty,"£25,688.69"
Ministry of Defence,Ministry of Defence,17/06/2015,Transport hire charges,Land Forces,RYDER PUBLIC LIMITED COMPANY,SK16 4UL,24294,Transport other operating lease,"£25,679.49"
Ministry of Defence,Ministry of Defence,18/06/2015,Design services and minor equipment purchases,Defence Equipment + Support,KONGSBERG MARITIME LIMITED,AB22 8GT,24667,Equipment support non-project costs,"£25,675.00"
Ministry of Defence,Ministry of Defence,02/06/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,MAIDSTONE BOROUGH COUNCIL,ME15 6JQ,17462,Rent buildings - non civil estate property and married quarter property,"£25,639.25"
Ministry of Defence,Ministry of Defence,26/06/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,MAIDSTONE BOROUGH COUNCIL,ME15 6JQ,28322,Rent buildings - non civil estate property and married quarter property,"£25,639.25"
Ministry of Defence,Council of Reserve Forces and Cadets Association,22/06/2015,Rates/NDR,Infrastructure,Glasgow City Council,G1 1JE,1789,Rates/NDR,"£25,636.00"
Ministry of Defence,Ministry of Defence,15/06/2015,IT and communication services,Land Forces,COMPUTACENTER (UK) LIMITED,SE1 8HL,22702,Information technology services,"£25,606.25"
Ministry of Defence,Ministry of Defence,03/06/2015,Externally delivered education and training,Air Command,OPEN UNIVERSITY (THE),MK7 6BT,18239,External military training ,"£25,592.00"
Ministry of Defence,Ministry of Defence,03/06/2015,"Transportation of personnel, freight and travel expenses",Land Forces,METCALFE FARMS (HAULAGE) LIMITED,DL8 5JZ,18159,Freight movement costs,"£25,576.73"
Ministry of Defence,Ministry of Defence,15/06/2015,Food and clothing,Air Command,TURNER VIRR & CO. LTD,LS25 2DY,23375,Cost of purchasing and repairing clothing,"£25,573.17"
Ministry of Defence,Ministry of Defence,29/06/2015,Estate management,DES Bespoke Trading Entity,CARILLIONAMEY LIMITED,WV1 4HY,28687,Estate core services charge,"£25,567.74"
Ministry of Defence,Ministry of Defence,19/06/2015,Purchase of inventory and services ,JFC,AAH PHARMACEUTICALS LTD,CV2 2TX,24954,Consumption of medical dental and veterinary inventory,"£25,563.87"
Ministry of Defence,Ministry of Defence,26/06/2015,Design services and minor equipment purchases,Defence Equipment + Support,"AAR INTERNATIONAL, INC.",TW6 2RE,28016,Equipment support non-project costs,"£25,537.16"
Ministry of Defence,Ministry of Defence,05/06/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,6000001413,Works - estate management,"£25,531.91"
Ministry of Defence,Ministry of Defence,02/06/2015,Externally delivered education and training,Land Forces,CITY AND GUILDS OF LONDON INSTITUTE,EC1A 9DD,17249,External military training ,"£25,520.00"
Ministry of Defence,Ministry of Defence,29/06/2015,Spend on Inventory - General,Defence Equipment + Support,HYDRASUN LIMITED,AB12 3GQ,28824,Spend on Inventory - General,"£25,491.36"
Ministry of Defence,Ministry of Defence,10/06/2015,Spend on Inventory - General,Defence Equipment + Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,20394,Spend on Inventory - General,"£25,472.40"
Ministry of Defence,Ministry of Defence,26/06/2015,Spend on Inventory - General,Defence Equipment + Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,28055,Spend on Inventory - General,"£25,437.69"
Ministry of Defence,Ministry of Defence,11/06/2015,Design services and minor equipment purchases,Air Command,SOFTWARE BOX LIMITED,YO61 1ET,21215,Equipment support project costs,"£25,437.46"
Ministry of Defence,Ministry of Defence,04/06/2015,"Transportation of personnel, freight and travel expenses",Air Command,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,18533,Freight movement costs,"£25,422.41"
Ministry of Defence,Ministry of Defence,03/06/2015,Fuel for military use,DEFENCE INFRASTRUCTURE ORGANISATION,ALLSTAR BUSINESS SOLUTIONS LTD,SN5 6PS,17910,Cost of ground diesel fuel consumed,"£25,420.54"
Ministry of Defence,Ministry of Defence,26/06/2015,Spend on Inventory - General,Defence Equipment + Support,ITW LIMITED,LS26 8BS,28284,Spend on Inventory - General,"£25,386.48"
Ministry of Defence,Ministry of Defence,26/06/2015,Spend on Inventory - General,Defence Equipment + Support,VARIVANE INDUSTRIES LIMITED,SN10 3EW,28561,Spend on Inventory - General,"£25,386.28"
Ministry of Defence,Ministry of Defence,05/06/2015,Food and clothing,Land Forces,KASHKET & PARTNERS LIMITED,N15 4QA,19145,Cost of purchasing and repairing clothing,"£25,362.00"
Ministry of Defence,Ministry of Defence,02/06/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,WREKIN DISTRICT COUNCIL,TF3 4LD,17877,Rent buildings - non civil estate property and married quarter property,"£25,335.40"
Ministry of Defence,Ministry of Defence,24/06/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,WREKIN DISTRICT COUNCIL,TF3 4LD,27435,Rent buildings - non civil estate property and married quarter property,"£25,335.40"
Ministry of Defence,Ministry of Defence,22/06/2015,Spend on Inventory - General,Defence Equipment + Support,COLPRO (UK) LIMITED,NR7 0TA,25524,Spend on Inventory - General,"£25,319.44"
Ministry of Defence,Ministry of Defence,23/06/2015,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,26382,Cost of other material consumed,"£25,276.08"
Ministry of Defence,Council of Reserve Forces and Cadets Association,05/06/2015,Rates/NDR,Infrastructure,Land & Property services,BT2 7SL,769,Rates/NDR,"£25,269.33"
Ministry of Defence,Ministry of Defence,11/06/2015,Design services and minor equipment purchases,Land Forces,SOFTWARE BOX LIMITED,YO61 1ET,21215,Equipment support project costs,"£25,180.88"
Ministry of Defence,Ministry of Defence,23/06/2015,Spend on Inventory - General,DEFENCE INFRASTRUCTURE ORGANISATION,VISION SUPPORT SERVICES LIMITED,BB1 2QE,26369,Spend on Inventory - General,"£25,138.29"
Ministry of Defence,Ministry of Defence,11/06/2015,"Transportation of personnel, freight and travel expenses",Navy Command,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,20917,Freight movement costs,"£25,129.24"
Ministry of Defence,Ministry of Defence,03/06/2015,"Transportation of personnel, freight and travel expenses",Land Forces,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,18271,Military short term detached duty,"£25,125.90"
Ministry of Defence,Ministry of Defence,02/06/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,THE HIGHLAND COUNCIL,IV3 5NX,17779,Rent buildings - non civil estate property and married quarter property,"£25,118.55"
Ministry of Defence,Ministry of Defence,26/06/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,THE HIGHLAND COUNCIL,IV3 5NX,28538,Rent buildings - non civil estate property and married quarter property,"£25,118.55"
Ministry of Defence,Ministry of Defence,05/06/2015,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,19019,Cost of clothing and textile services received,"£25,116.62"
Ministry of Defence,Ministry of Defence,10/06/2015,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,ELIOR UK PLC,SK11 6ET,20411,Cost of clothing and textile services received,"£25,107.17"
Ministry of Defence,Ministry of Defence,15/06/2015,Spend on Inventory - General,Defence Equipment + Support,CENTRAL MANAGEMENT CATALOGUE AGENCY (U K) LTD,WR4 9FD,22666,Spend on Inventory - General,"£25,052.07"
Ministry of Defence,Ministry of Defence,16/06/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK LTD,GU14 7JP,23455,Estate + facilities management services - accommodation inventory + service,"£25,009.81"
Ministry of Defence,Ministry of Defence,02/06/2015,Externally delivered education and training,Air Command,OXFORD SAID BUSINESS SCHOOL LTD,OX1 5NY,17596,External military training ,"£25,000.00"
Ministry of Defence,Ministry of Defence,02/06/2015,Externally delivered education and training,DES Bespoke Trading Entity,OXFORD SAID BUSINESS SCHOOL LTD,OX1 5NY,17596,External training - civilian,"£25,000.00"
Ministry of Defence,Ministry of Defence,05/06/2015,Externally delivered education and training,DES Bespoke Trading Entity,OXFORD SAID BUSINESS SCHOOL LTD,OX1 5NY,19240,External military training ,"£25,000.00"
Ministry of Defence,Ministry of Defence,11/06/2015,Externally delivered education and training,DEFENCE INFRASTRUCTURE ORGANISATION,OXFORD SAID BUSINESS SCHOOL LTD,OX1 5NY,21138,External training - civilian,"£25,000.00"
Ministry of Defence,Ministry of Defence,11/06/2015,Externally delivered education and training,Land Forces,OXFORD SAID BUSINESS SCHOOL LTD,OX1 5NY,21138,External military training ,"£25,000.00"
Ministry of Defence,Ministry of Defence,04/06/2015,Medical treatment & stores and welfare services,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,300000143,Schools + community relations initiatives,"£24,939.40"
Ministry of Defence,Ministry of Defence,30/06/2015,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,29164,Cost of other material consumed,"£24,933.77"
Ministry of Defence,Ministry of Defence,11/06/2015,Spend on Inventory - General,Defence Equipment + Support,WYEDEAN WEAVING COMPANY  LIMITED (THE),BD22 8PA,21308,Spend on Inventory - General,"£24,931.06"
Ministry of Defence,Ministry of Defence,19/06/2015,Design services and minor equipment purchases,Defence Equipment + Support,DRUMGRANGE LTD,KT16 9JX,25099,Equipment support project costs,"£24,819.52"
Ministry of Defence,Ministry of Defence,23/06/2015,Design services and minor equipment purchases,Defence Equipment + Support,BAE SYSTEMS INTEGRATED SYSTEM TECHNOLOGIES LIMITED,PO31 8PF,25994,Equipment support project costs,"£24,708.16"
Ministry of Defence,Ministry of Defence,18/06/2015,Design services and minor equipment purchases,Defence Equipment + Support,SERCO LIMITED,RG27 9UY,24857,Post design services which are not capitalised,"£24,703.46"
Ministry of Defence,Ministry of Defence,16/06/2015,Food and clothing,Defence Equipment + Support,EUREST SUPPORT SERVICES (ESS),B45 9PZ,23584,Cost of food purchases,"£24,560.34"
Ministry of Defence,Ministry of Defence,18/06/2015,Spend on Inventory - General,DEFENCE INFRASTRUCTURE ORGANISATION,FORBO FLOORING UK LIMITED.,KY1 2SB,24600,Spend on Inventory - General,"£24,549.68"
Ministry of Defence,Ministry of Defence,15/06/2015,Purchase of inventory and services ,JFC,HENRY SCHEIN UK HOLDINGS LIMITED,ME8 0SB,22876,Consumption of medical dental and veterinary inventory,"£24,448.00"
Ministry of Defence,Ministry of Defence,15/06/2015,Design services and minor equipment purchases,Defence Equipment + Support,CLAVERHAM LTD,BS49 4NF,22686,Equipment support non-project costs,"£24,432.00"
Ministry of Defence,Ministry of Defence,08/06/2015,Purchase of inventory and services ,Land Forces,WILLIAMS LEA LIMITED,NR3 1PD,19978,Cost of other material consumed,"£24,353.47"
Ministry of Defence,Ministry of Defence,08/06/2015,Design services and minor equipment purchases,Defence Equipment + Support,SOARING (OXFORD) LTD,NG23 5NG,19893,Equipment support non-project costs,"£24,350.00"
Ministry of Defence,Ministry of Defence,04/06/2015,"Adminstration, claims, compensation and awards",HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,300000144,Cost of claims/compensation and related expenses against MOD,"£24,347.04"
Ministry of Defence,Ministry of Defence,05/06/2015,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,MOTT MACDONALD LTD,CR9 2UL,19192,Fees for professional services excluding legal fees,"£24,319.51"
Ministry of Defence,Ministry of Defence,30/06/2015,Purchase of inventory and services ,JFC,AAH PHARMACEUTICALS LTD,CV2 2TX,29131,Consumption of medical dental and veterinary inventory,"£24,276.58"
Ministry of Defence,Ministry of Defence,22/06/2015,IT and communication services,Air Command,XEROX (UK) LIMITED,BN13 1QG,25939,Computer equipment costing below the capitalisation threshold,"£24,189.97"
Ministry of Defence,Ministry of Defence,09/06/2015,Fees for professional services,Land Forces,EXPERIS LIMITED,EC2M 2RB,20081,Fees for professional services excluding legal fees,"£24,002.40"
Ministry of Defence,Ministry of Defence,29/06/2015,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,28627,Property dwellings private finance initiative - service concession arrangement service charge,"£23,910.46"
Ministry of Defence,Ministry of Defence,16/06/2015,Design services and minor equipment purchases,Defence Equipment + Support,JOHNSON CONTROLS BUILDING EFFICENCY UK LIMITED,P07 7YH,23626,Equipment support project costs,"£23,907.10"
Ministry of Defence,Ministry of Defence,18/06/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,24865,Estate + facilities management services - accommodation inventory + service,"£23,830.87"
Ministry of Defence,Ministry of Defence,26/06/2015,Design services and minor equipment purchases,Defence Equipment + Support,BRIGGS EQUIPMENT UK LIMITED,OX14 1RG,28075,Equipment support non-project costs,"£23,827.34"
Ministry of Defence,Ministry of Defence,08/06/2015,Fuel for military use,Land Forces,CERTAS ENERGY UK LIMITED,WA3 6XG,19529,Cost of ground diesel fuel consumed,"£23,761.08"
Ministry of Defence,Ministry of Defence,25/06/2015,Externally delivered education and training,Land Forces,JSMDT LTD,N18 2QD,27700,External military training ,"£23,724.00"
Ministry of Defence,Ministry of Defence,03/06/2015,Fuel for military use,Land Forces,HARVEST ENERGY LIMITED,W1H 7JT,18092,Cost of ground diesel fuel consumed,"£23,659.84"
Ministry of Defence,Ministry of Defence,18/06/2015,Design services and minor equipment purchases,Defence Equipment + Support,ATLANTIC ENGINEERING & LABORATORIES LIMITED,CH41 5LH,24446,Equipment support non-project costs,"£23,632.00"
Ministry of Defence,Ministry of Defence,04/06/2015,Design services and minor equipment purchases,Defence Equipment + Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,18532,Equipment support non-project costs,"£23,629.18"
